1711703,2010
1809845,2011
4030762,2012
4611512,2012
5112852,2012
11442042,2013
12710382,2014
12774132,2014
13011302,2014
13558672,2014
13771872,2014
13799502,2014
13949702,2014
13959962,2014
14099052,2014
14446822,2014
14467412,2014
14523242,2014
14609712,2014
14666362,2014
14676902,2014
14750152,2014
14846992,2014
14913502,2014
14917822,2014
14921652,2014
14948372,2014
14992102,2014
15056062,2014
15301572,2014
15327992,2014
15376442,2014
15393442,2014
15407502,2014
15589722,2014
15638072,2014
15641762,2014
15723772,2014
15724662,2014
15734552,2014
15751742,2014
15752082,2014
15780262,2014
15818332,2014
15918582,2014
15963172,2014
15972172,2014
15990142,2014
16098912,2014
16244502,2014
16402112,2014
16605762,2014
16619072,2014
16719622,2014
16740892,2014
16831972,2014
16888502,2014
16892912,2014
16932572,2014
16973512,2014
17043102,2014
17117302,2014
17119562,2014
17137452,2014
17158602,2014
17221492,2014
17260722,2014
17338852,2014
17360142,2014
17394182,2014
17449412,2014
17527932,2014
17557902,2014
17610152,2014
17677582,2014
17707202,2014
17773462,2014
17958862,2014
17963632,2014
18015582,2014
18063092,2014
18145972,2014
18150712,2014
18190060,2014
18192031,2014
18194586,2014
18194616,2014
18194778,2014
18210722,2014
18210750,2014
18210877,2014
18211635,2014
18215195,2014
18218579,2014
18220356,2014
18222284,2014
18226856,2014
18242652,2014
18246421,2014
18252791,2014
18269501,2014
18286376,2014
18325837,2015
18330270,2015
18365544,2015
18417764,2015
18476101,2015
18509388,2015
18510830,2015
18511166,2015
18513674,2015
18517903,2015
18538749,2015
18539836,2015
18548314,2015
18555166,2015
18560767,2015
18586070,2015
18591810,2015
18603807,2015
18634377,2015
18695406,2015
18725885,2015
18734791,2015
18741601,2015
18754349,2015
18785790,2015
18792012,2015
18796540,2015
18832713,2015
18836563,2015
18853977,2015
18920245,2015
18931396,2015
18933488,2015
18966007,2015
19015806,2015
19026044,2015
19041055,2015
19044264,2015
19100748,2015
19100890,2015
19107955,2015
19157169,2015
19165345,2015
19213925,2015
19216732,2015
19242025,2015
19244862,2015
19248004,2015
19257271,2016
19261475,2016
19281777,2016
19318992,2016
19344944,2016
19351129,2016
19376319,2016
19391133,2016
19398399,2016
19432557,2016
19548339,2016
19558970,2016
19588133,2016
19650056,2016
19677702,2016
19679167,2016
19710649,2016
