1566861,2009
1604330,2010
1646396,2010
1675797,2010
1824117,2011
2040001,2011
2623262,2011
3118832,2012
3342002,2012
3689162,2012
3730702,2012
3937442,2012
4358052,2012
4387912,2012
4455362,2012
5688302,2012
6212222,2012
6324602,2012
6549752,2013
7003462,2013
7107702,2013
7108012,2013
7559962,2013
8089072,2013
8215792,2013
8671532,2013
9477492,2013
9892342,2013
9955922,2013
10181762,2013
10420692,2013
10583682,2013
10809382,2013
11027262,2013
11169332,2013
11288252,2013
11309102,2013
11483722,2013
11570082,2013
12085452,2014
12214242,2014
12633162,2014
12695552,2014
12832322,2014
13040692,2014
13099202,2014
13685452,2014
14041882,2014
14170512,2014
14229472,2014
14255772,2014
14449072,2014
14624062,2014
14656972,2014
14678042,2014
14714022,2014
14745872,2014
14822072,2014
14828982,2014
14832012,2014
14848002,2014
14922632,2014
14930002,2014
14932142,2014
15018422,2014
15118602,2014
15255362,2014
15283492,2014
15307012,2014
15326632,2014
15326882,2014
15328862,2014
15349362,2014
15353252,2014
15359962,2014
15405522,2014
15451952,2014
15501752,2014
15502822,2014
15511442,2014
15617272,2014
15722422,2014
15729542,2014
15732092,2014
15780792,2014
15807432,2014
15816632,2014
15817142,2014
15847042,2014
15890312,2014
15982762,2014
15983892,2014
16017992,2014
16184992,2014
16198372,2014
16247142,2014
16260742,2014
16313712,2014
16427482,2014
16457852,2014
16460432,2014
16538132,2014
16576412,2014
16606392,2014
16647642,2014
16652032,2014
16727102,2014
16828412,2014
16912422,2014
16951262,2014
17000582,2014
17044142,2014
17073392,2014
17102702,2014
17118132,2014
17159322,2014
17180312,2014
17186012,2014
17203262,2014
17205092,2014
17278132,2014
17304662,2014
17381852,2014
17389422,2014
17437342,2014
17516492,2014
17589152,2014
17617112,2014
17619712,2014
17663662,2014
17679782,2014
17762592,2014
17837552,2014
17865012,2014
17916592,2014
17957282,2014
17958002,2014
17980932,2014
18046012,2014
18082502,2014
18177995,2014
18188040,2014
18190361,2014
18190962,2014
18202119,2014
18202313,2014
18202395,2014
18204492,2014
18204702,2014
18206748,2014
18212163,2014
18218706,2014
18222148,2014
18229605,2014
18241975,2014
18244599,2014
18271686,2014
18272396,2014
18280410,2014
18301078,2015
18333858,2015
18376896,2015
18381318,2015
18432060,2015
18457496,2015
18464661,2015
18464951,2015
18470948,2015
18474034,2015
18474418,2015
18514731,2015
18517795,2015
18518597,2015
18537581,2015
18553896,2015
18557199,2015
18584198,2015
18601543,2015
18632407,2015
18634728,2015
18655326,2015
18657327,2015
18665774,2015
18683561,2015
18699976,2015
18729082,2015
18738102,2015
18740375,2015
18757416,2015
18775390,2015
18819670,2015
18820792,2015
18832368,2015
18845218,2015
18890797,2015
18911434,2015
18914262,2015
18923953,2015
18949236,2015
18952719,2015
18978602,2015
18979176,2015
18981432,2015
18985696,2015
19009982,2015
19016063,2015
19033576,2015
19037495,2015
19071704,2015
19089006,2015
19146939,2015
19156196,2015
19161189,2015
19184279,2015
19189397,2015
19196181,2015
19207366,2015
19213415,2015
19218907,2015
19301081,2016
19308438,2016
19318413,2016
19318762,2016
19332005,2016
19337473,2016
19364699,2016
19365089,2016
19373438,2016
19376679,2016
19389938,2016
19392169,2016
19394496,2016
19413617,2016
19425283,2016
19465021,2016
19480262,2016
19492061,2016
19505695,2016
19550846,2016
19563559,2016
19568171,2016
19568298,2016
19593311,2016
19597545,2016
19602390,2016
19608720,2016
19622175,2016
19623042,2016
19659842,2016
19737533,2016
